id,hash,victim,gang,date,guid,country,sector,TTPS
13328,6ec826ed7ff36ec521e7922726c26977d6aa5e674db2585a7d2ee15483519a35,BRAM Auto Group,akira,2024-02-16 16:43:27,5b1add8961a1cfa07e60838ffd0f83e7,USA,Automotive,
13326,aeefda3d2680ba6dfd38031f85f7690ca9141ccea4fa0af5c660d6ce07d210bc,etisalat.ae,lockbit3,2024-02-16 14:42:08,a1b22c44ffdc29c11284b0fb2742d89d,UAE,Telecommunications,
13325,d0289503151b4af09db6ad6693790baed96187207dc5115b50b3b02db8c1c6f3,tormetal.cl,lockbit3,2024-02-16 12:06:04,220bd44f67edd4f311c6c06436cf9a65,Chile,Heavy industries,
13324,c8640b578b49b08637fe14083785ab139066d820421beef79677d4c3e4ff2cea,pacifica.co.uk,blackbasta,2024-02-16 12:02:47,977cf54e52109b5b2795406737cf36d4,UK,Business Services,
13323,f160aea2dc979f466e3be6c5c0cd2c8f9e6ccc90fea5fd952eaf9af9ebeb2347,Concello de Teo,hunters,2024-02-16 12:04:03,3640536b683d5276cbe1174768aed8df,Spain,Electricity,
13322,cf2483ac768a3e8ad82edf5a00b72f78bdc2e351996911b33bc682205c994228,spaldingssd.com,lockbit3,2024-02-16 10:41:44,ce81f8e75a87b17708d10a0684fbe1ec,Canada,Shops,
13321,b2e5cbed3613f95e1fd06b9503e5dc9cf1e868e338219d3b1ca81ee502dc3b3c,theclosingagent.com,lockbit3,2024-02-16 08:50:00,e430f779f7ff81de0e5b4c4f5e316672,USA,Insurance services,
13320,e467cd0567b91e6f8d85b003e1f9cd390ae32a2b7dabd57adb6804352257c20b,Ribe-Groupe,hunters,2024-02-16 07:29:17,04adc1e3a14eb5fa654770fc7fd077b1,France,Unknown,
13319,26084f7ece61d8e58daa1b5ce34300ed9ac5431f477c12a3cd9fb912ecebd703,Griffin Dewatering,hunters,2024-02-16 06:02:17,27e5b67fd10a082a605ee7d995f69eca,USA,Utility,
13316,b00474a71d28a9452d62b9822e5d632cc0b50e000b12ea1477f60eb1d42b5ef7,Dobrowski Stafford & Pierce,bianlian,2024-02-15 22:35:36,98994c4349015b8585779bf0ea5b4618,USA,Attorney,
13315,9ded86405f249f2c124098732bd974bcaa2b868eb6d92fddb802f76333b1e5e4,von Hagen,play,2024-02-15 19:50:05,e1f2362693f1b502f5ebd68cbd0ad87a,Germany,Luxury,
13314,15bca7688082de93d13758e6ec5ca5c3f5eeb763d404229f44590527507eb7bb,LD Davis,play,2024-02-15 19:50:38,5410e4439f038b0cb96884b2700faad4,USA,Manufacturing,
13313,82beabac218a7c8583c541bbb2566a4020fe9df2923dbb275adba08c13c572c1,SilverLining,play,2024-02-15 19:45:43,3d36c145f1f16c368173c437335b4acd,USA,Luxury,
13312,498da0558c9215c834cdb4d2d22067f57bae7dc433d8226e4ff441ca445372f2,DuBose Strapping,play,2024-02-15 19:46:19,9dd48d8df816e1b2b78a1573d0b6ce78,USA,Manufacturing,
13311,ec380bd29c6c0f84ef9d057ae76c58d9cc246a3a32366cc10a071b3797aa0509,MeerServices,play,2024-02-15 19:47:07,9a0f86604fa1dc1686a0cad86a808a5c,Netherlands,Electricity,
13310,03cdcef9063be6c934f02e94efb266b0b0517e2fe7f049eb9e881bbb15287383,Onclusive,play,2024-02-15 19:47:43,a8fce534946205342d958571e15558df,UK,Information Technologies Consulting,
13309,3992ddbf7f5e686c1d0f3877a427725440dea28c8dd747c777d5768f309036c7,Mechanical Reps,play,2024-02-15 19:48:18,45b02e9da70144e563ddb3407d8718ae,USA,Healthcare services,
13308,6a4620427a7f56bd6e025a36328c62574fdd5773081d944660fd7f10ae25cc8a,HR Ewell & Hy-tec,play,2024-02-15 19:48:52,91df814c65a828c59c6217aebd6a27c2,USA,High-tech,
13307,064678778782549523af6dd005fc485d571216aeabcfc003c6418bae6fd2b3e0,Norman, Fox,play,2024-02-15 19:49:28,97fa70856aa8095cb1a6c7343a84bd85,USA,Manufacturing,
13306,696abf3b6a063995b257cd2ac4d0c484f326e02ee2c08404f6483f45f5766e72,Schuster Trucking Company,hunters,2024-02-15 18:00:52,846b8bb19a1488bb60ed22ad4af0db5b,USA,Road transport,
13305,05660b4f8e32f48eef2af66f43faa1596ef47dc7205cbcc97576c32b757f30ce,Asam,akira,2024-02-15 18:00:01,b0f7ec2784174fdce2f2de20d3941d96,Romania,Universities,
13304,c0f0577e64a1f88dd620379c0b2f14b63350602056c8d4689c44ebce56a4a36c,Advantage Orthopedic & Sports Medicine Clinic,bianlian,2024-02-15 16:31:09,22935fba49f7d80d5adf1cfa6b0344f4,USA,Healthcare services,
13301,79eee51724d96d4cc4581a73e7382114d98b73dd9cd8b8af0bbdfc29430af6f0,ASP Basilicata - ASM Matera - IRCCS CROB,rhysida,2024-02-15 12:16:36,e1f581b9f9af4ca9be996aa40da6759e,Italy,Healthcare services,
13300,343b3123a72fbf61a79f5657d19477c09713e5892ddc177c0396df839f67c6c3,Hawbaker Engineering,snatch,2024-02-15 12:16:55,62c1b075041300455ec2b54495d93c99,USA,Engineering consulting,
13299,823882613716f03534482e817ed35c6a83e52ede817a7e6a0a8b1059d4167b70,hatsinteriors.com,lockbit3,2024-02-15 11:55:41,1026d8c97a822ee171c6cbf939fe4aca,UAE,Architecture,
13298,155a38a76d710f503d9f963b3a74e673e96b90c619447a0a6f5c3c08528aefca,sitrack.com,lockbit3,2024-02-15 11:56:43,61d8a70e99aa97296b03374304e090c5,Argentina,Information Technologies Consulting,
13297,678292e313aeb0a1daf6fddb61009b9b4fbd9f72d53e60daca2c4d0a8b6dc64a,coreengg.com,lockbit3,2024-02-15 11:57:41,5dc86332c108bc63cafa5c4ea0d34ae1,USA,Engineering consulting,
13296,85cd8178c94683e46770a9ce300ce68369cca0ecf7c00af1f14aa29e54b922d9,champion.com.co,lockbit3,2024-02-15 11:58:32,3d97f1b344219f59ac743f43681a5190,Colombia,Logistics,
13295,ff5299a3ead073a624c84e83f2223061e2d5f98045c757337c7e60f701b77a18,pradiergranulats.fr,lockbit3,2024-02-15 11:54:56,327efb45357264e0d764058cad59bba0,France,Construction,
13294,19a466fb58c51e6841fe637c1a4893ff5ffa410f493c790e8f50c9ceb1337bd4,centralepaysanne.lu,lockbit3,2024-02-15 10:28:20,afa806680e3179a764da5dc370cf9ee9,Luxembourg,Agriculture and agribusiness,
13293,7ad435c4b35742a88c1d16e3b89d3e249e2762d972c0c4babe14630bdba69d56,ASA Electronics [2.7 TB],alphv,2024-02-15 07:32:09,56f140884852f96cb0fa2c247b378358,USA,Technologies,
13292,a0a2e555216b9d62346077289d72de9c70281a280cc9565d93db9079e38b9bdd,Nekoosa School District,akira,2024-02-14 17:56:17,21ea3211c68284b0bb4cd9a2cedc524e,USA,Schools,
13291,c0e3080e12e3f269257b4783559c4aa57be5c1d5a2c80d73cf3938340af114f3,studiogalbusera.com,lockbit3,2024-02-14 17:57:25,8ff717d6170a860a50f7f4fe1ab7921b,Italy,Financial organizations,
13290,7bc4816445e03bd877beaf2a308fdfc9defdad455ee7dd02a4fee9b933a4a39b,BM Catalysts    bmcatalysts.co.uk,mydata,2024-02-14 14:53:11,c740a1ff47c2ee2e7bd7530f4853cbf0,UK,Manufacturing,
13289,e7effd5fb9c4053fa5b0276118824fb52c56e002b7a8286ac5fc3a5b677a9929,FALCO Electronics,trigona,2024-02-14 12:11:13,9edd04c32a175d1c87f8dbfebba55327,Mexico,Manufacturing,
13288,43b4eda26d387afa758cc47158191768eb51c2a320e536701efa1e6d803305db,America Movil,trigona,2024-02-14 12:11:57,4e5c557bee41e0e7451c68b1223eafe4,Mexico,Telecommunications,
13287,0ba73a5075da1da5b1dcc7f8d1968849184d88983e7e193a0b493991245da109,vanwingerden.com,abyss,2024-02-14 11:53:02,0ade14765069c05180284d03b3097202,USA,Agriculture and agribusiness,
13286,6454c1e69cfaf841b687d781b476b6b0970187744ac0d3978d4e954101e5803b,conseguros,qilin,2024-02-14 10:33:52,f1ba85f6ae2e937e3a3207c7304f4ca0,Guatemala,Insurance services,
13285,24d656c2cd13a231c9e51e1ff5492d7ce636e4dc26347eaa7cf2ca4ee6b968de,KALEEDS,qilin,2024-02-14 10:33:57,491159b91b3f6bfcebca81f03ebeee71,USA,Services,
13284,aa66b1697a5a1827769b542efb0dff701df03195b3cd49a2c5f4dca3acdfe25a,kabat.pl,lockbit3,2024-02-14 08:43:31,52d5d0f100d9de6a78a830d358c6adc7,Poland,Manufacturing,
13283,6a02e882f8646134caed0739f61324a558416ca8fc20f8961f9ca1861935779d,Sindicato de Enfermería (SATSE),hunters,2024-02-14 07:19:37,28aec02f231f4c4baa9a4a58ae139710,Spain,Human Services,
13282,204cbee6be182b210984e4b72b18f4b70b8c11e5b1f745a6909c4df4a00ba2b6,wsnelson.com,lockbit3,2024-02-14 06:36:49,ad1aee42344e7f7432abd116da321569,USA,Oil,
13281,67f53a1c40c132da57bc0a4589edad0b696d3de61e66d957109ed4f7537d948d,fultoncountyga.gov,lockbit3,2024-02-14 06:33:53,44680b5f7cefd57a0e580cfc11a9308f,USA,Government and administrations,
13280,b7844c65d4bfa21ee322f35af1f9f0ce4b159cda7a3e9c050961c04edbcbda61,ATB SA Ingénieurs-conseils SIA,8base,2024-02-14 05:52:26,ea87de84e18a339d4efa00144c5b0fe3,Switzerland,Consulting,
13279,705455d85c52279c0d165f22a9309075add76453c8c6f4bde8b7857a2a2d7eaa,Institutional Casework, Inc,8base,2024-02-14 05:53:17,2808e33b0ef26bac248b17936f0f1938,USA,Architecture,
13278,da8fcee3e6d252d34db0b53d3087881dbfd85179266a442966fc83ebbb567cd6,UNIFER,8base,2024-02-14 05:54:06,edbdd777879cbb165a94951e6a425b3f,France,Construction,
13277,49b6bc703c91cf940c213d16cd8677f8ac8335f2f0d675f448b364f6b2300944,mmiculinary.com,lockbit3,2024-02-14 04:17:42,1dbb1c25df6942683e7b1317f0e13db6,USA,Food and drinks businesses,
13276,7ec45992e8f38e03045950237d023cbc0b85360692f4745917ad14889ddc7001,adioscancer.com,lockbit3,2024-02-14 00:57:41,cca437dfff11995edc035566eabec9a7,USA,Healthcare services,
13275,f987f4b2375cc1987a34ca8779c92b8e677856b4b123137d85638132a879a4dd,giraud,qilin,2024-02-14 00:00:20,e72d58699e2b0ef6fb64ab80fff4e29c,France,Construction,
13274,1a408f244e7ad233ac258fc703f28706fc098e2c00cc533831875dd4b4944bf1,patriziapepe.com,blackbasta,2024-02-13 22:25:12,235aed15072a0cd8bb2836eea30d4884,Italy,Utility,
13273,28b4c9018751f36a5a51c3e501268516d279114f8004d1af9926e1664870cf53,ffppkg.co.uk,blackbasta,2024-02-13 22:25:54,8954b3eebb94b46ddf1c1a09c48e9e67,UK,Services,
13272,4e27a44dbc9af2164e4dfc6778fa6a642329ba4a8b3e56710f7a044444cbe214,barberemerson.com,blackbasta,2024-02-13 22:26:47,fd7fb6f837e41936eb831b050db82330,USA,Services,
13271,d04f89583bd6d4fe0de2bafd16ef3c2e41a3aaf0404d62f8ad8be6e4b5140911,motilaloswal.com,lockbit3,2024-02-13 22:28:03,1cbaa4e5609fb6517f54f0ab0c205ada,India,Services,
13270,dcba144612ee43f82593f2b234fc24bf3ef84e1d1a164cee438d35cee1d60dfc,rajawali.com,lockbit3,2024-02-13 22:28:40,7651301cabf91a1be8e3cf0b72e8734f,Indonesia,Services,
13269,f3b8b0ea3791c768b0a88bc4407fa366e5e6a129272f2c41dc572b661a8c172f,leonardssyrups.com,blackbasta,2024-02-13 22:22:12,01f6211e00cc8f00a7b68e8e24b1b4d6,USA,Food and drinks businesses,
13268,7d09cc6d5101ad56947e4476f4daa9a03d57dc9ce7b1a02a791fb10f98210654,ssmnlaw.com,blackbasta,2024-02-13 22:23:01,951cb7fcf08241d659513d4e84acdfaa,USA,Attorney,
13267,557e7a36c7d316d3b8d7796081680eca1057cb63c98b817f9d0601c1133c9519,globalrescue.com,blackbasta,2024-02-13 22:23:44,4049f46696d549c65f5832e15664afdd,USA,Travel and tourism industry,
13266,3867d3666285073832521d9e7327b1a2fc18b1a0da42662df7433c0921c1b2c3,btl.info,blackbasta,2024-02-13 22:24:28,10a9288f519d683f87f6443f7b6810e6,Germany,Services,
13265,495160dc075e2a57faf967ed53e7e0f1de386868e35f4dd6cf723014dc264230,ROOSENS BÉTONS,qilin,2024-02-13 19:31:06,26c954646e21d70792e4db24a76a5fc0,France,Manufacturing,
13264,0bb2883d311579cf5cf26d71afcac9543b8abc28aef6d3724a209f89031994db,Communication Federal Credit Union,hunters,2024-02-13 17:41:04,e81218f96c55d1006352ed0a3b08d790,USA,Banking institutions,
13263,b90b4823e9a0006b26c03ff3a681d9805ad9661a2242e10cbeddd510b1c00d5e,universalservicesms.com,lockbit3,2024-02-13 17:42:02,f23077b60542b92033df4d2e208706de,USA,Construction,
13262,ccc09f169de03f0c16507440d1a016df012e5a2a4af99db01c63313074000172,doprastav.sk,lockbit3,2024-02-13 14:32:02,5328c873d3470e351e602ea7cba85180,Slovakia,Construction,
13261,2586c11e9be0ca714c692eb76f64390b284b43fd461d3df5ddeadaa3d046f2e8,Trans-Northern Pipelines,alphv,2024-02-13 13:10:20,b8acb9f3726fce014595187a18ed05b9,Canada,Oil,
13260,9e691ddfa13e42882b959194026049d917c78e6cd8d09815e76980f628ae2912,ArcisGolf,alphv,2024-02-13 13:11:01,18cd151a4b7a5f5258220cfd707fd67b,USA,Hotel,
13259,ec136082aca980b6c064c1c1ec698102a97b3d6173577dcaef60a628fb1fa5af,The Source,alphv,2024-02-13 13:11:40,0f1660f4c5defc5b8d938ecd39837d11,Canada,Technologies,
13258,18f3f1070c0f70f2ab384558465b94d5eb57c1843fb51da51d3f23092a01b4a0,Herrs,alphv,2024-02-13 11:40:19,953bd83cb0b9c9f9dc4b3ba0bfc1b236,USA,Utility,
13257,5769d269aff3845c6da0b704ef7e366a9dc97be21b557426c482dd272eaccca3,New Indy Containerboard,alphv,2024-02-13 11:38:58,f2843fe2048acb2e687eeebe826db352,USA,Manufacturing,
13256,658b60d4a97f180b5aabcc4286e892c09195fd08d69cc9494b8f2732876755ef,Procopio,alphv,2024-02-13 11:39:38,7d1465fa9e3d1f2e8d9f310b400c614e,USA,Attorney,
13255,510c5a2f9bb703356ccf72130389189554795c4253af89670457982f41efa3c3,Satse,hunters,2024-02-13 10:05:16,c999d5b6b8bab8662faae7fafe463f04,Spain,Human Services,
13254,6e5e15ed49e02a7fc51cf0809381d249b91fb5415506aebcd8cd0c084fa68f8c,SOPEM,hunters,2024-02-13 10:06:01,d6128a5c44f82653361a48a60cbc47c2,Tunisia,Manufacturing,
13253,a6003704a8102b591c2d5766cd4536dab6a335f773c18f02bba21928987107ea,auruminstitute.org,lockbit3,2024-02-13 10:06:54,b180bd9c2d0748cbd912ade1824b9228,South Africa,Healthcare services,
13252,8a2dc3f83ba829c0c96227694c14f67b55d138d1a4479760aa60900e5c48b899,Sanok Rubber CompanySpólka Akcyjna,akira,2024-02-13 10:04:22,31914689514c64a97d950a8d9eea3eeb,Poland,Manufacturing,
13251,cb111b33202e3415bdec9a7eb41e420024fb95483507a2fa2c9693c9109ba265,garonproducts.com,threeam,2024-02-12 22:29:08,645f86b5cec4da0a56ffea7a891720c9,USA,Services,
13250,a381d98d25b6263a14bf7226d31ebdb40bb6c8faf3c870b653919037f688a3de,Antunovich Associates,blacksuit,2024-02-12 22:11:34,975ae6d3ce8ae6e0711821a97a9f5fae,USA,Attorney,
13249,367da7cb13b0f6cd3743d0e2b90293253bb7917c29cf7b487e928928f60ec736,tecasrl.it,lockbit3,2024-02-12 22:12:43,b683cc41556d5055c15033c86a75861c,Italy,Manufacturing,
13248,3ebab7eb7d5ddda4f6510027d8bbb8f14b0b79289ddfdb5977ed40fbcd5fa93e,DHX–Dependable Hawaiian Express,knight,2024-02-12 19:38:42,e7bf615d7da357e85843bafdfbc45719,USA,Transport,
13247,3add5900b6361d7e11e80be4243179b0c1345e0bb46d38e04863391261f7c457,Rush Energy Services Inc [You have 48 hours],alphv,2024-02-12 18:52:59,eb61c2b1b1bf5d25c86da9fceef54538,Canada,Financial organizations,
13246,28fa441e9417b58bcf0dc8898b726b15c70772ab0fcfe73f0223bd25d8d7cb5b,ga*******.com,cloak,2024-02-12 18:54:12,51cece00aed19468f18042ad0606a3d3,Germany,Human Resources,
13245,e70b9b0d4bd3183372fbfd39a3889f304db2e7bcd4f74e3e75bbe3992d027840,bv*********.com,cloak,2024-02-12 18:54:18,d68229f521316a03b517e42128c87060,USA,Technologies,
13244,d4e93a090e0b9a5ed7c0ca12f19e8ca811a47a8b1163ee960c04b7a42a015524,Forgepresion.com,cloak,2024-02-12 18:54:24,08823e44200e4d4e71674e8104eff7dd,USA,Unknown,
13243,677b9d22831414fc4e93d7ac1ecbeabbc5568e4b1b791b69f2c4c7adb0f0ee4e,SERCIDE,alphv,2024-02-12 16:25:53,1de77f62112ca5add5de20c6074f34b6,Spain,Energy,
13242,ab9f4b7050aa819443deba7c961d515c912059406aa98f90cb95b4c6423d9801,Lower Valley Energy, Inc,alphv,2024-02-12 15:00:24,3a78f1864ab77dbd239fbe33cae90bbb,USA,Energy,
13241,9c3d14f6b8aba95cbea57a488daf696b7204f3eaf895ffbbf2b1c9a1b2b5cbad,Modern Kitchens ,medusa,2024-02-12 14:57:21,e1241d1b9692c1e9f4ebbf6896f0e33e,USA,Distribution,
13240,c875339cf3a9ca59d2a6c47f1e83968623054f79b504b957b72a03eba345363e,germaintoiture.fr,lockbit3,2024-02-12 13:27:45,23d6c2965508b167da9c4bdcef3a2aa3,France,Unknown,
13239,bec81ec1b90eb9e92f8d088afb4b88a70cd87cb223763244c006631c160f4736,vhprimary.com,lockbit3,2024-02-12 13:28:59,b980be726641e1ce5cfa8dde32ee3bcf,UAE,Schools,
13238,92eaf46d6137611f228dc8dcc0c24647ad1fef0df196731e5f367aacc04c89ea,Disaronno International,meow,2024-02-12 10:55:18,0e762b65028402721e10bbc97ede52b7,Italy,Unknown,
13237,0aa8b5dd10d0641c8a0f209321ef74f660774612e80fa2831d2e3bba3631b431,Arlington Perinatal Associates,meow,2024-02-12 10:52:46,3f258712c3ba708ba78a60afde94352a,USA,Public Health,
13236,f068225cb7e8a7754e24fae8d35dc7b3427e0fc2a745feff390304a6f12247ae,Freedom Munitions,meow,2024-02-12 10:53:39,7507dafaedac784a18c852536bbd3c88,USA,Services,
13235,63fd3352b6afa2546c540eab4ec6e84fa10aa838c8f1c4f7f80f22ccfd9d1b08,Allmetal Inc.,meow,2024-02-12 10:54:29,c1adc7e5ae982a010af2eb442b583640,USA,Construction,
13234,7062f963ae71ad849f76e6d2a973dc743466d894b348552849a56c0b215e5012,parkhomeassist.co.uk,lockbit3,2024-02-12 10:35:14,b0e864a6eccfc779c8119f5a4468797f,UK,Insurance services,
13233,2546e3d1b18ea2452a73a4cac5ffc4f33250ee5af798b4a1ce41a64890436e30,robs.org,lockbit3,2024-02-12 10:35:46,8f1bac3967e0ff70ebc09d8ca5e08633,USA,Schools,
13232,394eea285a0873a2be5b51e3608569158455c2c5dd211d4fe283a821819de415,jacksonvillebeach.org,lockbit3,2024-02-12 10:36:21,695553c0c5ba292284a3e1e64da6ed47,USA,Services,
13231,baa396b9812f6d5d590bf94fd1959172df08535fc688afc3b349aa06efc4af18,paltertonprimary.co.uk,lockbit3,2024-02-12 10:30:42,ea2d131c2a2c1b6b2956919af13a76c5,UK,Schools,
13230,66440c5c3a6ddb809ac784b15112d9a8738441e3af2a64ed8bcad1ad04b1f47f,sealco-leb.com,lockbit3,2024-02-12 10:31:46,089234f71dea0ae931a029e8a3a45502,Lebanon,Technologies,
13229,68246d686a47face19e4a95d3ef25fb8e6bc8c64052f2164c684354fc9d2f4e1,envie.org,lockbit3,2024-02-12 10:32:23,ded6533f55f0bc8f8d6110aeba1b878c,France,Services,
13228,1353329b712419d8daea132a282ee4553894a815b258e21d0bb992184a240f5a,dienerprecisionpumps.com,lockbit3,2024-02-12 10:32:58,2602fd311d93e2b8ccbbc9165e0ad653,Switzerland,Manufacturing,
13227,894313983f43beee9258a0e20ae6cdc137e8a50627ccf97f039050f29bd0cd48,lyon.co.uk,lockbit3,2024-02-12 10:33:35,0c74cc4886ecdb7908471597547fe946,UK,Manufacturing,
13226,3ac1490e525b88ab01b495a3360cb16df5733fde651346bbbeccbd68ff21e7b5,isspol.gov,lockbit3,2024-02-12 10:34:10,b27c40f1f7fb35fcf65d89dc29748e29,Ecuador,Government and administrations,
13225,ff328a5fee52be8d1890bc2be32fba0f1e3b9dd4652eeb9a345dba7d3838d8a1,grotonschools.org,lockbit3,2024-02-12 10:34:42,7884effb9452a6d7a7a79499ef854afd,USA,Schools,
13224,3c6684102bbc21eaa2b4202d3763538725291ea5e6a30dc26e976b57ad3b81b3,Kreyenhop & Kluge,hunters,2024-02-12 10:26:26,bdd1b613ee6fcac7694cf648430358ce,Germany,Services,
13223,cafddc58ce719d12dc5a949429323c7369bb9a5ecf580ff447b8a71bbca7541d,silverairways.com,lockbit3,2024-02-12 10:27:17,c7f1734f2e7b3ea403e447de4a566ed2,USA,Air transport,
13222,3e298c2bb54f7266d538d6f9a7c3c6c027c0c9675e5c0f1be04996dd8c791582,textiles.org.tw,lockbit3,2024-02-12 10:27:56,eb352bcf0192b4f307d42f4033208256,Taiwan,Manufacturing,
13221,7248b0f54e68f199f07ccc7bff34fb623504c4155400de9079f4e808b21e875b,cabc.com.ar,lockbit3,2024-02-12 10:28:36,9e7a5230cbf7fe37e92974e2c2a3ac94,Argentina,Manufacturing,
13220,3f568aac0f122680fce1cc2bbb8e27f094ae05e92e3a88856b73ce8e43977b69,plexustelerad.com,lockbit3,2024-02-12 10:29:15,d0d80c2a8e1344d9026b2b1261a070f2,USA,Healthcare services,
13219,16c4dc7801234c5b7d9b399ca8b82f52a9c00e6f6e64f71ecbfcc77d00c7995a,fidcornelis.be,lockbit3,2024-02-12 10:29:57,ba7c5aeabab9e58da4b978a8242da52e,Belgium,Unknown,
13218,67362eed02a90ae409263a2b4f0046dbbb43f43a9cd404bc6f8059b55473fec3,camarotto.it,lockbit3,2024-02-12 08:47:22,d44003cb6be8cff88c4f9ef9fd31b820,Italy,Services,
13217,c63176a163279a86a2f4829f6587bf7e8442ae90f17ac27383b7239f2e416e1f,Kadac Australia,medusa,2024-02-12 04:50:17,9dc6864f20548aa7f9d8500bc28dafef,Australia,Services,
13214,cdcd22b790797efc8e7674df465e6752c92520f7d44e434a6137b8ad2133d699,LILI'S BROWNIES,8base,2024-02-11 23:48:13,46cf745606c655fd6e0b3e199873022e,France,Market infrastructures,
13213,548fb6d8411d18cbca26e872ff63b2ac6ebc88c80aaa8d7447875c65aaa818bf,Amoskeag Network Consulting Group LLC,medusa,2024-02-11 14:27:20,65a54865de989d0a6a60a8ad5b07e071,USA,Consulting,
13212,98c46d8b9500febd4b6ddadc175901c499fa4b174001bd7f5bf53d6700be5699,lacolline-skincare.com,lockbit3,2024-02-11 08:35:26,1ee3007cbbde3c57c6013b98fe9421a5,Switzerland,Personal care,
13211,453c2756efedc5bb946d71dd6e6f40ae54524024032e3090d6fa4001f11d0096,Upper Merion Township,qilin,2024-02-10 22:14:12,4a4ae8ed6f8e3608223f48427320c936,USA,Culture and entertainment,
13210,151111a5163de1e68534ddeac1d06aed911669478a1c082e86d74fc286a72f4f,YKP LTDA,ransomhub,2024-02-10 20:10:13,18b0ad2e92c278e9f6f4d23bfe8d9c77,Brazil,Unknown,
13209,244312956c0e55002b2311ed3d038b055eca7e13b549adfc9e4c0118414dae9e,Benchmark Management Group,hunters,2024-02-10 19:25:56,26a95b3bf6c0fa4ba909250facfb5ae9,USA,Lodging industry,
13208,5f9da2efd4969d7fd1227811fbe3a185ef582b944c8f9aa1a12ea10e0ea94af9,Nastech,hunters,2024-02-10 19:26:50,5b312a4c28761c463feda5a54c011676,UAE,Information Technologies Consulting,
13207,078470035206fd3f8d78c1956d12d4e4eb8e9e01e159457ea84dee4640dca61e,Lancaster County Sheriff's Office,hunters,2024-02-10 19:27:52,1a8207690ac54d845f7a57dd468970fa,USA,Defense ministries (including the military),
13206,e729fc8b9e9e3d1bcabcae623cb34ee0312936dc51342078da41c4356653a3fa,Village of Skokie,hunters,2024-02-10 19:28:38,6b406fba78d7b12a242a3bff04399604,USA,Lodging industry,
13205,e264463b43abb1ea8af768fde2616da1dc058e56d5cbdd22d5280e616cb45144,Avianor Aircraft,hunters,2024-02-10 19:20:15,3d7a8f67f51564c349478f7d52abee3b,Canada,Avionics,
13204,efba4a7ccbf5444e56416e6ed20fd989ee7e810f77fedaf1bd13fa389e5bcb65,Carespring Health Care,hunters,2024-02-10 19:21:15,57e249d780392f6757229ae62dc68318,USA,Personal care,
13203,5e897415f380e3af339838d69e5c2351832503bbb0ef32848566e41f7ebdb9e0,Dalmahoy Hotel & Country Club,hunters,2024-02-10 19:22:17,f8218cc7aea3923da3fab72d435544c0,UK,Lodging industry,
13202,526d67e5d5543b4354a91467b32fcc0d40e9e256e15a60c42a97fc6fd6402cec,Groupe Goyette,hunters,2024-02-10 19:23:07,a3b1c195e3033e5086eb7482c0942e4a,Canada,Transport,
13201,ebc5afab8d0e59b4c51b76b155fc9d43f34777db80d22fdf43bb7379bd7c99ca,Impact Energy Services,hunters,2024-02-10 19:24:03,b0a3f2a0d6f86051e6ab6c49d6d99e75,Canada,Electricity,
13200,0297d3d839a81cce793c2674beff0ff641f16dc5557255850c81ec9a88e04e6c,SOPEM Tunisie,hunters,2024-02-10 19:24:53,864dc00769bd71798c589f363eb7d222,Tunisia,Manufacturing,
13199,059dd19b426cc3aaddd96992df66277b4d6bcd3bb3b80e4b84a5940b443a0f37,mranet.org,abyss,2024-02-10 17:42:32,976b1a9632d56fe807128f14925de66b,USA,Unknown,
13198,8339cb44d57cafa5c2260d2b2ba68c64fb4c265da9b1d9a7a7a63b30107a9668,maddockhenson,alphv,2024-02-10 11:37:46,1845faa2957cb42b7ddd92b26f114c57,USA,Legal consulting,
13197,b356e9c0c23cc00598e9afefb7e3839331b2ca6d32cfe845da1f001063241fe0,aisg-online.com,lockbit3,2024-02-10 10:30:41,5f26cc984eaa1376b07fc0439d531dba,USA,Technologies,
13195,353e469ceac59b7f1a9bc92cb1468888bc2a2d03acf53cb31821c1f2ab7aea94,verdimed.es,lockbit3,2024-02-10 05:43:26,b50aefa43e5793f3bf645fc35f4ba895,Spain,Agriculture and agribusiness,
13194,8e93344c32da5f220eccce04f9639fd1e2b6da00025a31d0f64ba92968a9839e,Pacific American Fish Company Inc.,incransom,2024-02-10 02:42:38,2a51f806ae5d54633cd1a0ce91256a3c,USA,Food and drinks businesses,
13193,e9557a7328523ffef4e0393d4914ebebac8ac5a7dc7741d9d6179f507d432c5a,water.cc,lockbit3,2024-02-09 23:51:39,133fb38e53d861f95008113cca0fefbe,USA,Church,
13192,9184171b3911b280eac57aee82748e938b8a37b3580279ccc39e800918025278,J.P. Original,bianlian,2024-02-09 20:45:26,fc7079c59bf3610c28028522c22f6ef8,USA,Manufacturing,
13191,26a40e2544f3f13ed4d9c20e21f60fad7461492c9cbbbc0e39b49e1e51d97391,CTSI,bianlian,2024-02-09 20:45:58,978362ce7b096266e2cefb878aa3250b,USA,Healthcare services,
13190,ce7f4dec22de7ce2f0fccc39bc3746f9607e69f51a11bea7034f9b62d0358c55,TechNet Kronoberg AB,bianlian,2024-02-09 20:44:49,7d288f69a0110ea0add97ae01491e752,Sweden,Information Technologies Consulting,
13189,275f3b082911aaeec1807b100dae0d44e2cca88746fe0b2627b33d98ce51326e,magi-erp.com,lockbit3,2024-02-09 19:21:34,65c5532392c79b258bc34ee22c9cadcb,USA,Business Services,
